Date,Close
8/3/2018,128.19
8/6/2018,129.28
8/7/2018,124.43
8/8/2018,121.63
8/9/2018,120.79
8/10/2018,120.16
8/13/2018,120.46
8/14/2018,121.61
8/15/2018,120.43
8/16/2018,122.15
8/17/2018,123.85
8/20/2018,124.4
8/21/2018,125.16
8/22/2018,123.71
8/23/2018,122.18
8/24/2018,123.11
8/27/2018,124.29
8/28/2018,124.68
8/29/2018,126.95
8/30/2018,126.21
8/31/2018,126.47
9/4/2018,126.55
9/5/2018,125.01
9/6/2018,124.98
9/7/2018,126.61
9/10/2018,127.68
9/11/2018,127.35
9/12/2018,127.57
9/13/2018,129.54
9/14/2018,130.43
9/17/2018,129.77
9/18/2018,129.81
9/19/2018,131.23
9/20/2018,132.18
9/21/2018,130.9
9/24/2018,130.24
9/25/2018,129.27
9/26/2018,130.98
9/27/2018,133.42
9/28/2018,132.03
10/1/2018,128.35
10/2/2018,125.97
10/3/2018,124.59
10/4/2018,122.2
10/5/2018,121.45
10/8/2018,120.57
10/9/2018,119.77
10/10/2018,116.48
10/11/2018,114.63
10/12/2018,117.49
10/15/2018,115.51
10/16/2018,117.95
10/17/2018,117.96
10/18/2018,115.29
10/19/2018,112.04
10/22/2018,111.49
10/23/2018,112.35
10/24/2018,107.13
10/25/2018,111.54
10/26/2018,112.73
10/29/2018,112.78
10/30/2018,115.27
10/31/2018,116.89
11/1/2018,121.09
11/2/2018,120.93
11/5/2018,120.68
11/6/2018,114.55
11/7/2018,116.14
11/8/2018,116.91
11/9/2018,117.04
11/12/2018,115.07
11/13/2018,116.55
11/14/2018,116.3
11/15/2018,118.31
11/16/2018,118.65
11/19/2018,116.5
11/20/2018,115.56
11/21/2018,117.17
11/23/2018,117.26
11/26/2018,119.9
11/27/2018,119.97
11/28/2018,122.19
11/29/2018,121.84
11/30/2018,115.03
12/3/2018,119.53
12/4/2018,113.5
12/6/2018,115.32
12/7/2018,111.25
12/10/2018,110.81
12/11/2018,110.03
12/12/2018,110.07
12/13/2018,108.85
12/14/2018,107.66
12/17/2018,107.66
12/18/2018,108.24
12/19/2018,106.39
12/20/2018,104.19
12/21/2018,102.88
12/24/2018,100.99
12/26/2018,105.58
12/27/2018,106.63
12/28/2018,107.24
12/31/2018,108.56
1/2/2019,107.46
1/3/2019,101.74
1/4/2019,107.81
1/7/2019,108.01
1/8/2019,109.76
1/9/2019,109.2
1/10/2019,110.05
1/11/2019,109.42
1/14/2019,108.13
1/15/2019,110.18
1/16/2019,109.28
1/17/2019,108.47
1/18/2019,109.05
1/22/2019,107.26
1/23/2019,108.09
1/24/2019,108.24
1/25/2019,109.85
1/28/2019,110.53
1/29/2019,111.12
1/30/2019,113.64
1/31/2019,114.53
2/1/2019,114.57
2/4/2019,115.65
2/5/2019,116.91
2/6/2019,117.27
2/7/2019,115.52
2/8/2019,115.48
2/11/2019,115.65
2/12/2019,114.74
2/13/2019,118.86
2/14/2019,118.62
2/15/2019,121.05
2/19/2019,122.03
2/20/2019,126.97
2/21/2019,127.37
2/22/2019,128.84
2/25/2019,128.48
2/26/2019,128.57
2/27/2019,126.93
2/28/2019,125.27
3/1/2019,124.45
3/4/2019,123.94
3/5/2019,125.22
3/6/2019,125.12
3/7/2019,122.22
3/8/2019,120.7
3/11/2019,120.25
3/12/2019,120.69
3/13/2019,120.19
3/14/2019,119.62
3/15/2019,122.32
3/18/2019,124.96
3/19/2019,125.75
3/20/2019,123.67
3/21/2019,125.06
3/22/2019,124.5
3/25/2019,123.66
3/26/2019,123.56
3/27/2019,122.17
3/28/2019,124.08
3/29/2019,125.09
4/1/2019,127.45
4/2/2019,128.5
4/3/2019,131.59
4/4/2019,132.2
4/5/2019,134.06
4/8/2019,134.91
4/9/2019,132.65
4/10/2019,132.75
4/11/2019,133.25
4/12/2019,134.65
4/15/2019,134.37
4/16/2019,135.8
4/17/2019,135.93
4/18/2019,134.41
4/22/2019,135.86
4/23/2019,136.28
4/24/2019,135.48
4/25/2019,135.68
4/26/2019,136.45
4/29/2019,135.97
4/30/2019,136.42
5/1/2019,138.86
5/2/2019,136.89
5/3/2019,140.14
5/6/2019,137.75
5/7/2019,135.15
5/8/2019,134.77
5/9/2019,135.47
5/10/2019,131.71
5/13/2019,126.01
5/14/2019,129.87
5/15/2019,131.83
5/16/2019,132.51
5/17/2019,130.91
5/20/2019,127.86
5/21/2019,129.43
5/22/2019,127.77
5/23/2019,123.91
5/24/2019,125
5/28/2019,123.7
5/29/2019,124.42
5/30/2019,124.65
5/31/2019,124.84
6/3/2019,124.36
6/4/2019,128.18
6/5/2019,127.55
6/6/2019,128.6
6/7/2019,132.52
6/10/2019,132.75
6/11/2019,134.52
6/12/2019,132.7
6/13/2019,133.62
6/14/2019,133.68
6/17/2019,132.85
6/18/2019,134.96
6/19/2019,135.68
6/20/2019,137.19
6/21/2019,137.07
6/24/2019,136.76
6/25/2019,133.28
6/26/2019,135.65
6/27/2019,138.29
6/28/2019,140.29
7/1/2019,141.23
7/2/2019,141.26
7/3/2019,141.75
7/5/2019,142.01
7/8/2019,141.3
7/9/2019,139.52
7/10/2019,141.57
7/11/2019,141.9
7/12/2019,142.55
7/15/2019,142.78
7/16/2019,143.96
7/17/2019,141.24
7/18/2019,139.8
7/19/2019,137.73
7/22/2019,136.06
7/23/2019,140.69
7/24/2019,139.79
7/25/2019,140.72
7/26/2019,140.27
7/29/2019,141.23
7/30/2019,140.81
7/31/2019,139.06
8/1/2019,136.87
8/2/2019,135.98
8/5/2019,130.34
8/6/2019,128.49
8/7/2019,127.82
8/8/2019,130.34
8/9/2019,132.46
8/12/2019,130.01
8/13/2019,132.41
8/14/2019,126.85
8/15/2019,126.7
8/16/2019,128.82
8/19/2019,130.57
8/20/2019,130.68
8/21/2019,128.35
8/22/2019,128.19
8/23/2019,125.1
8/26/2019,126.23
8/27/2019,125.35
8/28/2019,125.34
8/29/2019,125.73
8/30/2019,126.06
9/3/2019,124.27
9/4/2019,125.69
9/5/2019,128.46
9/6/2019,129.43
9/9/2019,129.91
9/10/2019,131.69
9/11/2019,133.09
9/12/2019,132.51
9/13/2019,133.99
9/16/2019,130.48
9/17/2019,130.56
9/18/2019,130.19
9/19/2019,129.55
9/20/2019,126.97
9/23/2019,125.85
9/24/2019,122.27
9/25/2019,123.03
9/26/2019,121.67
9/27/2019,120.77
9/30/2019,124.37
10/1/2019,123.4
10/2/2019,120.33
10/3/2019,119.02
10/4/2019,120.86
10/7/2019,119.2
10/8/2019,117.67
10/9/2019,118.49
10/10/2019,118.19
10/11/2019,121.18
10/14/2019,120.1
10/15/2019,121.11
10/16/2019,121.09
10/17/2019,120.57
10/18/2019,121.05
10/21/2019,123
10/22/2019,122.05
10/23/2019,123.49
10/24/2019,124.3
10/25/2019,126.18
10/28/2019,126.6
10/29/2019,126.53
10/30/2019,126.44
10/31/2019,126.55
11/1/2019,128.08
11/4/2019,130.16
11/5/2019,133.69
11/6/2019,132.58
11/7/2019,132.58
11/8/2019,133.2
11/11/2019,131.75
11/12/2019,132.53
11/13/2019,133.65
11/14/2019,134.55
11/15/2019,135.52
11/18/2019,135.68
11/19/2019,135.47
11/20/2019,132.71
11/21/2019,132.98
11/22/2019,136.25
11/25/2019,137.98
11/26/2019,140.08
11/27/2019,141.34
11/29/2019,140.36
12/2/2019,140.43
12/3/2019,138.56
12/4/2019,139.26
12/5/2019,140.3
12/6/2019,142.29
12/9/2019,141.35
12/10/2019,140.57
12/11/2019,142.75
12/12/2019,145.1
12/13/2019,146.16
12/16/2019,147.9
12/17/2019,148.91
12/18/2019,149.55
12/19/2019,150.04
12/20/2019,150.8
12/23/2019,151.24
12/24/2019,151.5
12/26/2019,153.13
12/27/2019,152.73
12/30/2019,151.87
12/31/2019,151.43
1/2/2020,151.49
1/3/2020,149.27
1/6/2020,147.34
1/7/2020,144.94
1/8/2020,146.73
1/9/2020,146.45
1/10/2020,145.39
1/13/2020,146.8
1/14/2020,147.15
1/15/2020,147.3
1/16/2020,149.02
1/17/2020,150.26
1/21/2020,144.37
1/22/2020,144.12
1/23/2020,144.96
1/24/2020,141.02
1/27/2020,138
1/28/2020,141.25
1/29/2020,142.61
1/30/2020,143.31
1/31/2020,140.06
2/3/2020,141.48
2/4/2020,147.4
2/5/2020,147.71
2/6/2020,146.22
2/7/2020,144.07
2/10/2020,145.73
2/11/2020,147.19
2/12/2020,150.78
2/13/2020,146.72
2/14/2020,144.9
2/18/2020,144.94
2/19/2020,147.63
2/20/2020,146.84
2/21/2020,143.24
2/24/2020,134.83
2/25/2020,124.08
2/26/2020,120.19
2/27/2020,119.64
2/28/2020,124
3/2/2020,122.96
3/3/2020,114.28
3/4/2020,118.33
3/5/2020,110.22
3/6/2020,110.66
3/9/2020,104.19
3/10/2020,109.98
3/11/2020,100.11
3/12/2020,93.71
3/13/2020,95.61
3/16/2020,86.42
3/17/2020,75.24
3/18/2020,63.81
3/19/2020,66.8
3/20/2020,74.58
3/23/2020,70.13
3/24/2020,79.14
3/25/2020,85.25
3/26/2020,82.81
3/27/2020,78.85
3/30/2020,76.16
3/31/2020,74.81
4/1/2020,69.15
4/2/2020,63
4/3/2020,59.08
4/6/2020,70.59
4/7/2020,73.82
4/8/2020,82.53
4/9/2020,81.31
4/13/2020,78.09
4/14/2020,82.68
4/15/2020,80.73
4/16/2020,80.39
4/17/2020,84.26
4/20/2020,79.77
4/21/2020,79.9
4/22/2020,80.02
4/23/2020,81.1
4/24/2020,80.71
4/27/2020,85.27
4/28/2020,87.42
4/29/2020,95.99
4/30/2020,90.94
5/1/2020,84.75
5/4/2020,82.58
5/5/2020,83.66
5/6/2020,81.11
5/7/2020,85.98
5/8/2020,87.17
5/11/2020,82.31
5/12/2020,79.33
5/13/2020,75.26
5/14/2020,79.25
5/15/2020,79.76
5/18/2020,93.62
5/19/2020,90.67
5/20/2020,92.68
5/21/2020,91.35
5/22/2020,91.05
5/26/2020,94.92
5/27/2020,97.96
5/28/2020,91.64
5/29/2020,88.5
6/1/2020,95.03
6/2/2020,95.61
6/3/2020,99.9
6/4/2020,104.82
6/5/2020,107.96
6/8/2020,113.14
6/9/2020,107.32
6/10/2020,102.62
6/11/2020,91.44
6/12/2020,92.26
6/15/2020,90.79
6/16/2020,93.99
6/17/2020,91.13
6/18/2020,92.75
6/19/2020,89.68
6/22/2020,90.18
6/23/2020,90.62
6/24/2020,85
6/25/2020,84.04
6/26/2020,80.94
6/29/2020,86.6
6/30/2020,85.73
7/1/2020,86.62
7/2/2020,87.8
7/6/2020,89.83
7/7/2020,87.43
7/8/2020,89.99
7/9/2020,86.25
7/10/2020,88.51
7/13/2020,87.5
7/14/2020,87.12
7/15/2020,94.03
7/16/2020,93.11
7/17/2020,91.48
7/20/2020,88.48
7/21/2020,89.96
7/22/2020,90.81
7/23/2020,88.97
7/24/2020,87.5
7/27/2020,86.27
7/28/2020,86.55
7/29/2020,87.14
7/30/2020,85.51
7/31/2020,83.83
8/3/2020,83.52
8/4/2020,86.1
8/5/2020,87.27
8/6/2020,90.39
8/7/2020,93.78
8/10/2020,97.13
8/11/2020,97.01
8/12/2020,96.03
8/13/2020,96.5
8/14/2020,96.01
8/17/2020,95.72
8/18/2020,94.44
8/19/2020,94
8/20/2020,94.02
8/21/2020,95.27
8/24/2020,97.89
8/25/2020,98.77
8/26/2020,97.38
8/27/2020,101.79
8/28/2020,106.26
8/31/2020,102.91
9/1/2020,103.09
9/2/2020,104.39
9/3/2020,103.09
9/4/2020,104.82
9/8/2020,103.98
9/9/2020,102.01
9/10/2020,100.38
9/11/2020,99.26
9/14/2020,104.68
9/15/2020,105.39
9/16/2020,107.76
9/17/2020,104.41
9/18/2020,99.88
9/21/2020,93.02
9/22/2020,95.5
9/23/2020,92.94
9/24/2020,91.35
9/25/2020,92.99
9/28/2020,96
9/29/2020,93.22
9/30/2020,92.58
10/1/2020,94.35
10/2/2020,95.25
10/5/2020,96.78
10/6/2020,96.92
10/7/2020,99.01
10/8/2020,100.31
10/9/2020,99.34
10/12/2020,100.71
10/13/2020,98.24
10/14/2020,97.07
10/15/2020,97.07
10/16/2020,97.76
10/19/2020,93.94
10/20/2020,96.09
10/21/2020,95.15
10/22/2020,100.82
10/23/2020,101.76
10/26/2020,96.02
10/27/2020,93.46
10/28/2020,89.97
10/29/2020,93.33
10/30/2020,92.88
11/2/2020,92.9
11/3/2020,96.09
11/4/2020,98.04
11/5/2020,100.91
11/6/2020,103.89
11/9/2020,118.3
11/10/2020,118.48
11/11/2020,116.39
11/12/2020,115.34
11/13/2020,120
11/16/2020,123.76
11/17/2020,122.78
11/18/2020,120.34
11/19/2020,121.11
11/20/2020,119.28
11/23/2020,123.09
11/24/2020,130.91
11/25/2020,129.22
11/27/2020,128.35
11/30/2020,126.87
12/1/2020,128.52
12/2/2020,128.72
12/3/2020,132.32
12/4/2020,135.61
12/7/2020,132.96
12/8/2020,132.55
12/9/2020,130.47
12/10/2020,131.77
12/11/2020,128.51
12/14/2020,126.62
12/15/2020,130.36
12/16/2020,130.44
12/17/2020,130.29
12/18/2020,128.82
12/21/2020,127.32
12/22/2020,126.26
12/23/2020,128.61
12/24/2020,128.75
12/28/2020,128.32
12/29/2020,129
12/30/2020,130.47
12/31/2020,131.92
1/4/2021,124.77
1/5/2021,126.09
1/6/2021,129.39
1/7/2021,130.35
1/8/2021,129.69
1/11/2021,128.66
1/12/2021,127.39
1/13/2021,126.51
1/14/2021,128.93
1/15/2021,126.8
1/19/2021,126.86
1/20/2021,126.73
1/21/2021,126.62
1/22/2021,122.9
1/25/2021,119.62
1/26/2021,120.44
1/27/2021,117.47
1/28/2021,120.71
1/29/2021,116.31
2/1/2021,117.75
2/2/2021,122.1
2/3/2021,123.35
2/4/2021,125.45
2/5/2021,129.48
2/8/2021,129.09
2/9/2021,127.05
2/10/2021,126.75
2/11/2021,126.65
2/12/2021,129.48
2/16/2021,130.4
2/17/2021,131.34
2/18/2021,131.98
2/19/2021,136.28
2/22/2021,142.56
2/23/2021,149.55
2/24/2021,157.5
2/25/2021,150.09
2/26/2021,148.07
3/1/2021,148.47
3/2/2021,148.95
3/3/2021,146.31
3/4/2021,144.77
3/5/2021,146.92
3/8/2021,150.44
3/9/2021,147
3/10/2021,147.14
3/11/2021,148.83
3/12/2021,150.2
3/15/2021,153.56
3/16/2021,150.63
3/17/2021,155.95
3/18/2021,154.29
3/19/2021,152.28
3/22/2021,151.5
3/23/2021,142.42
3/24/2021,143.28
3/25/2021,146.57
3/26/2021,146.82
3/29/2021,144.6
3/30/2021,148.23
3/31/2021,148.11
4/1/2021,148.27
4/5/2021,150.93
4/6/2021,151.62
4/7/2021,148.81
4/8/2021,149.44
4/9/2021,148.48
4/12/2021,149.35
4/13/2021,148.81
4/14/2021,149.59
4/15/2021,149.18
4/16/2021,148.63
4/19/2021,147.9
4/20/2021,141.97
4/21/2021,144.76
4/22/2021,146.64
4/23/2021,148.36
4/26/2021,148.48
4/27/2021,149.74
4/28/2021,149.45
4/29/2021,151.03
4/30/2021,148.52
5/3/2021,148.89
5/4/2021,147.61
5/5/2021,144.51
5/6/2021,142.59
5/7/2021,146.69
5/10/2021,140.66
5/11/2021,141.71
5/12/2021,135.94
5/13/2021,139.27
5/14/2021,143.29
5/17/2021,139.86
5/18/2021,139.77
5/19/2021,139.43
5/20/2021,138.98
5/21/2021,139.01
5/24/2021,141.89
5/25/2021,142.79
5/26/2021,144.47
5/27/2021,145.84
5/28/2021,143.58
6/1/2021,145.18
6/2/2021,142.63
6/3/2021,140.4
6/4/2021,142.06
6/7/2021,142.48
6/8/2021,145.72
6/9/2021,143.82
6/10/2021,143.97
6/11/2021,143.48
6/14/2021,143.9
6/15/2021,144.11
6/16/2021,143.21
6/17/2021,141.79
6/18/2021,138.83
6/21/2021,142.88
6/22/2021,141.4
6/23/2021,141.1
6/24/2021,140.79
6/25/2021,140.14
6/28/2021,135.87
6/29/2021,135
