Date,Close
12/19/2019,59.14
12/20/2019,58.97
12/23/2019,59.44
12/24/2019,59.39
12/26/2019,59.56
12/27/2019,59.08
12/30/2019,58.66
12/31/2019,58.48
1/2/2020,59.04
1/3/2020,58.06
1/6/2020,57.66
1/7/2020,57.61
1/8/2020,58.85
1/9/2020,58.96
1/10/2020,59.24
1/13/2020,59.49
1/14/2020,61.45
1/15/2020,61.62
1/16/2020,61.88
1/17/2020,62.03
1/21/2020,60.34
1/22/2020,59.64
1/23/2020,60.27
1/24/2020,58.81
1/27/2020,56.83
1/28/2020,57.48
1/29/2020,56.65
1/30/2020,57.1
1/31/2020,55.74
2/3/2020,56.04
2/4/2020,57.93
2/5/2020,58.89
2/6/2020,58.18
2/7/2020,57.92
2/10/2020,57.71
2/11/2020,58.66
2/12/2020,59.47
2/13/2020,59.13
2/14/2020,58.9
2/18/2020,58.72
2/19/2020,58.51
2/20/2020,58.38
2/21/2020,57.87
2/24/2020,54.23
2/25/2020,50.89
2/26/2020,49.59
2/27/2020,48.19
2/28/2020,46.13
3/2/2020,47.16
3/3/2020,46.18
3/4/2020,48.5
3/5/2020,45.01
3/6/2020,45.89
3/9/2020,43.52
3/10/2020,45.47
3/11/2020,42.67
3/12/2020,33.71
3/13/2020,38.36
3/16/2020,35.81
3/17/2020,31.74
3/18/2020,23.49
3/19/2020,21.51
3/20/2020,21.35
3/23/2020,22.22
3/24/2020,26.89
3/25/2020,31.1
3/26/2020,31.7
3/27/2020,29.55
3/30/2020,28.67
3/31/2020,28.53
4/1/2020,23.87
4/2/2020,22.68
4/3/2020,22.48
4/6/2020,22.32
4/7/2020,22.25
4/8/2020,23.23
4/9/2020,24.39
4/13/2020,23.25
4/14/2020,24.54
4/15/2020,24.35
4/16/2020,22.78
4/17/2020,24.27
4/20/2020,23.64
4/21/2020,23.1
4/22/2020,22.47
4/23/2020,22.48
4/24/2020,22.41
4/27/2020,22.16
4/28/2020,24.34
4/29/2020,27.32
4/30/2020,25.91
5/1/2020,24.12
5/4/2020,22.57
5/5/2020,21.71
5/6/2020,21
5/7/2020,21.68
5/8/2020,22.72
5/11/2020,22.01
5/12/2020,21.03
5/13/2020,19.41
5/14/2020,19.38
5/15/2020,19.19
5/18/2020,21.86
5/19/2020,21.76
5/20/2020,22.72
5/21/2020,23.16
5/22/2020,22.69
5/26/2020,25.65
5/27/2020,26.32
5/28/2020,25.66
5/29/2020,25.21
6/1/2020,26.17
6/2/2020,26.41
6/3/2020,28.47
6/4/2020,32.38
6/5/2020,34.16
6/8/2020,36.97
6/9/2020,34.17
6/10/2020,31.64
6/11/2020,27.2
6/12/2020,30.43
6/15/2020,30.46
6/16/2020,31.3
6/17/2020,30.72
6/18/2020,30.79
6/19/2020,29.51
6/22/2020,29.31
6/23/2020,29.64
6/24/2020,27.34
6/25/2020,28.01
6/26/2020,26.91
6/29/2020,28.61
6/30/2020,28.05
7/1/2020,27.7
7/2/2020,27.72
7/6/2020,28.44
7/7/2020,27.01
7/8/2020,27.01
7/9/2020,25.65
7/10/2020,27.09
7/13/2020,26.82
7/14/2020,26.11
7/15/2020,28.6
7/16/2020,27.26
7/17/2020,27.05
7/20/2020,26.22
7/21/2020,26.43
7/22/2020,26.25
7/23/2020,26.78
7/24/2020,25.96
7/27/2020,25.5
7/28/2020,25.94
7/29/2020,25.72
7/30/2020,24.94
7/31/2020,24.97
8/3/2020,25.2
8/4/2020,25.67
8/5/2020,26.47
8/6/2020,27.08
8/7/2020,27.18
8/10/2020,29.34
8/11/2020,29.64
8/12/2020,29.09
8/13/2020,28.7
8/14/2020,28.95
8/17/2020,28.02
8/18/2020,27.63
8/19/2020,27.67
8/20/2020,27.62
8/21/2020,27.27
8/24/2020,29.8
8/25/2020,30.1
8/26/2020,29.95
8/27/2020,30.82
8/28/2020,31.99
8/31/2020,30.85
9/1/2020,30.71
9/2/2020,31.14
9/3/2020,31.22
9/4/2020,31.77
9/8/2020,32.54
9/9/2020,31.76
9/10/2020,31.79
9/11/2020,31.7
9/14/2020,32.82
9/15/2020,33.51
9/16/2020,34.57
9/17/2020,33.96
9/18/2020,32.84
9/21/2020,29.82
9/22/2020,30.22
9/23/2020,29.56
9/24/2020,29.01
9/25/2020,29.78
9/28/2020,31.34
9/29/2020,30.61
9/30/2020,30.58
10/1/2020,31.1
10/2/2020,31.75
10/5/2020,32
10/6/2020,31.06
10/7/2020,32.15
10/8/2020,32.68
10/9/2020,32.81
10/12/2020,32.64
10/13/2020,31.77
10/14/2020,31.76
10/15/2020,31.34
10/16/2020,31.47
10/19/2020,31.5
10/20/2020,31.98
10/21/2020,31.5
10/22/2020,33.72
10/23/2020,34
10/26/2020,31.93
10/27/2020,30.71
10/28/2020,29.65
10/29/2020,30.76
10/30/2020,30.64
11/2/2020,30.22
11/3/2020,30.9
11/4/2020,30.43
11/5/2020,31.98
11/6/2020,31.42
11/9/2020,36.77
11/10/2020,37.04
11/11/2020,35.02
11/12/2020,34.38
11/13/2020,36.46
11/16/2020,38
11/17/2020,37.6
11/18/2020,37.91
11/19/2020,37.91
11/20/2020,37.13
11/23/2020,38.79
11/24/2020,41.26
11/25/2020,41.29
11/27/2020,41.06
11/30/2020,40.25
12/1/2020,39.96
12/2/2020,41.07
12/3/2020,42.95
12/4/2020,42.36
12/7/2020,42.35
12/8/2020,42.41
12/9/2020,42.11
12/10/2020,42.62
12/11/2020,41.74
12/14/2020,40.69
12/15/2020,41.85
12/16/2020,41.08
12/17/2020,41.11
12/18/2020,40.68
12/21/2020,40.14
12/22/2020,38.94
12/23/2020,40.24
12/24/2020,39.73
12/28/2020,40.15
12/29/2020,40.03
12/30/2020,40.56
12/31/2020,40.21
1/4/2021,38.73
1/5/2021,39.55
1/6/2021,40.38
1/7/2021,40.23
1/8/2021,40.02
1/11/2021,39.41
1/12/2021,40.3
1/13/2021,40.45
1/14/2021,41.47
1/15/2021,39.98
1/19/2021,40.31
1/20/2021,41.62
1/21/2021,40.67
1/22/2021,40
1/25/2021,38.9
1/26/2021,39.32
1/27/2021,38.52
1/28/2021,40.08
1/29/2021,37.96
2/1/2021,37.82
2/2/2021,38.8
2/3/2021,39.78
2/4/2021,40.93
2/5/2021,41.15
2/8/2021,43.24
2/9/2021,42.51
2/10/2021,42.9
2/11/2021,42.72
2/12/2021,43.29
2/16/2021,44.65
2/17/2021,44.39
2/18/2021,44.38
2/19/2021,45.67
2/22/2021,47.74
2/23/2021,48.34
2/24/2021,49.6
2/25/2021,48.25
2/26/2021,47.94
3/1/2021,48.06
3/2/2021,48.23
3/3/2021,48.35
3/4/2021,46.96
3/5/2021,46.21
3/8/2021,47.88
3/9/2021,47.62
3/10/2021,47.8
3/11/2021,48.32
3/12/2021,49.83
3/15/2021,50.99
3/16/2021,49.39
3/17/2021,50.44
3/18/2021,49.18
3/19/2021,49
3/22/2021,47.97
3/23/2021,45.64
3/24/2021,45.61
3/25/2021,47.01
3/26/2021,47.66
3/29/2021,47.32
3/30/2021,48.9
3/31/2021,48.28
4/1/2021,48.83
4/5/2021,50.25
4/6/2021,51.65
4/7/2021,50.2
4/8/2021,49.81
4/9/2021,49.27
4/12/2021,48.82
4/13/2021,48.26
4/14/2021,48.17
4/15/2021,46.82
4/16/2021,46.64
4/19/2021,46.15
4/20/2021,44.45
4/21/2021,45.7
4/22/2021,44.65
4/23/2021,45.8
4/26/2021,46.61
4/27/2021,46.34
4/28/2021,46.44
4/29/2021,46.38
4/30/2021,46.92
5/3/2021,46.57
5/4/2021,44.66
5/5/2021,45.2
5/6/2021,44.93
5/7/2021,46.11
5/10/2021,45.43
5/11/2021,44.52
5/12/2021,43.03
5/13/2021,43.97
5/14/2021,46.31
5/17/2021,46.75
5/18/2021,46.73
5/19/2021,46.14
5/20/2021,45.41
5/21/2021,45.21
5/24/2021,46.17
5/25/2021,46.67
5/26/2021,47.49
5/27/2021,48.05
5/28/2021,47.68
6/1/2021,47.7
6/2/2021,47.77
6/3/2021,46.13
6/4/2021,45.98
6/7/2021,46.08
6/8/2021,47.04
6/9/2021,46.52
6/10/2021,46.28
6/11/2021,46.5
6/14/2021,45.9
6/15/2021,45.53
6/16/2021,45.52
6/17/2021,44.57
6/18/2021,44.96
6/21/2021,45.77
6/22/2021,45.37
6/23/2021,45.27
6/24/2021,44.91
6/25/2021,44.43
6/28/2021,43.12
6/29/2021,42.87
