Date,Close
11/27/2020,218.33
11/30/2020,217.44
12/1/2020,216.14
12/2/2020,210.86
12/3/2020,211.51
12/4/2020,210.74
12/7/2020,208.89
12/8/2020,208.39
12/9/2020,208.69
12/10/2020,208.04
12/11/2020,207.76
12/14/2020,211.92
12/15/2020,214.86
12/16/2020,213.8
12/17/2020,214.25
12/18/2020,215.08
12/21/2020,211.67
12/22/2020,211.92
12/23/2020,212.02
12/24/2020,211.39
12/28/2020,214.02
12/29/2020,212.71
12/30/2020,211.56
12/31/2020,214.58
1/4/2021,210.22
1/5/2021,211.48
1/6/2021,211
1/7/2021,211.98
1/8/2021,215.87
1/11/2021,214.23
1/12/2021,211.6
1/13/2021,212.09
1/14/2021,208.5
1/15/2021,209.91
1/19/2021,209.09
1/20/2021,213.63
1/21/2021,213.53
1/22/2021,213.38
1/25/2021,213.34
1/26/2021,215.38
1/27/2021,207
1/28/2021,206.82
1/29/2021,207.84
2/1/2021,207.93
2/2/2021,209.76
2/3/2021,208.71
2/4/2021,211.03
2/5/2021,212.58
2/8/2021,211.58
2/9/2021,215.98
2/10/2021,214.4
2/11/2021,214.27
2/12/2021,213.9
2/16/2021,215.03
2/17/2021,213.45
2/18/2021,215.43
2/19/2021,212.24
2/22/2021,212.06
2/23/2021,211.32
2/24/2021,213.27
2/25/2021,210.95
2/26/2021,206.14
3/1/2021,208.25
3/2/2021,208.67
3/3/2021,205.82
3/4/2021,204.84
3/5/2021,207.37
3/8/2021,209.11
3/9/2021,208.55
3/10/2021,213.31
3/11/2021,211.57
3/12/2021,212.34
3/15/2021,220.46
3/16/2021,219.86
3/17/2021,224.11
3/18/2021,222.9
3/19/2021,222.44
3/22/2021,225.07
3/23/2021,224.37
3/24/2021,224.05
3/25/2021,224.2
3/26/2021,225.21
3/29/2021,227.35
3/30/2021,224.98
3/31/2021,224.14
4/1/2021,225.21
4/5/2021,228.85
4/6/2021,231.91
4/7/2021,232.61
4/8/2021,230.25
4/9/2021,231.48
4/12/2021,230.96
4/13/2021,231.32
4/14/2021,230.31
4/15/2021,231.28
4/16/2021,233.08
4/19/2021,231.81
4/20/2021,233.01
4/21/2021,232.26
4/22/2021,232.96
4/23/2021,234.58
4/26/2021,232.31
4/27/2021,234.98
4/28/2021,232.41
4/29/2021,235.21
4/30/2021,236.08
5/3/2021,235.56
5/4/2021,233.86
5/5/2021,235.04
5/6/2021,234.86
5/7/2021,234.84
5/10/2021,237.11
5/11/2021,233.86
5/12/2021,227.94
5/13/2021,229.77
5/14/2021,231.72
5/17/2021,231.68
5/18/2021,231.93
5/19/2021,230.15
5/20/2021,232.18
5/21/2021,231.24
5/24/2021,231.91
5/25/2021,232.14
5/26/2021,232.35
5/27/2021,234.86
5/28/2021,233.89
6/1/2021,233.24
6/2/2021,233.78
6/3/2021,232.45
6/4/2021,233.38
6/7/2021,231.69
6/8/2021,232.64
6/9/2021,231.47
6/10/2021,234.59
6/11/2021,236.93
6/14/2021,236.98
6/15/2021,236.35
6/16/2021,235.58
6/17/2021,233.88
6/18/2021,229.62
6/21/2021,232.9
6/22/2021,233.88
6/23/2021,233.24
6/24/2021,233.33
6/25/2021,232.42
6/28/2021,231.09
6/29/2021,230.37
