Date,Close
10/17/2019,17.57
10/18/2019,17.47
10/21/2019,17.92
10/22/2019,17.68
10/23/2019,17.59
10/24/2019,17.66
10/25/2019,18.01
10/28/2019,18.53
10/29/2019,18.35
10/30/2019,17.98
11/1/2019,17.28
11/4/2019,17.86
11/5/2019,18.66
11/6/2019,18.14
11/7/2019,19.26
11/8/2019,19.33
11/11/2019,19.43
11/12/2019,19.09
11/13/2019,18.7
11/14/2019,18.15
11/15/2019,18.34
11/18/2019,18.08
11/19/2019,17.86
11/20/2019,17.38
11/21/2019,17.72
11/22/2019,17.74
11/25/2019,17.64
11/26/2019,17.4
11/29/2019,17.76
12/2/2019,18.36
12/3/2019,17.09
12/4/2019,17.81
12/5/2019,17.97
12/6/2019,18.42
12/9/2019,18.29
12/10/2019,18.33
12/11/2019,17.9
12/12/2019,18.97
12/13/2019,18.19
12/16/2019,18.92
12/17/2019,18.89
12/18/2019,19.24
12/19/2019,19.08
12/20/2019,19.17
12/23/2019,19.35
12/26/2019,19.05
12/27/2019,18.74
12/30/2019,18.95
1/2/2020,18.82
1/3/2020,17.88
1/6/2020,18.11
1/7/2020,18.27
1/8/2020,18.74
1/9/2020,18.58
1/10/2020,18.25
1/13/2020,18.48
1/14/2020,18.18
1/15/2020,17.88
1/16/2020,18.09
1/17/2020,18.36
1/21/2020,17.69
1/22/2020,17.69
1/23/2020,17.4
1/24/2020,16.81
1/27/2020,16.05
1/28/2020,16.41
1/29/2020,15.94
1/30/2020,15.58
1/31/2020,15.2
2/3/2020,15.2
2/4/2020,16.03
2/5/2020,16.49
2/6/2020,16.44
2/7/2020,15.78
2/10/2020,15.47
2/11/2020,15.9
2/12/2020,16.3
2/13/2020,16.17
2/14/2020,15.88
2/18/2020,15.56
2/19/2020,15.7
2/20/2020,15.25
2/21/2020,14.71
2/24/2020,13.77
2/25/2020,13.3
2/26/2020,13.1
2/27/2020,12.99
2/28/2020,11.27
3/2/2020,10.88
3/3/2020,10.1
3/4/2020,9.92
3/5/2020,9.26
3/6/2020,7.06
3/9/2020,4.99
3/10/2020,7.48
3/11/2020,8.2
3/12/2020,8.49
3/13/2020,9.51
3/16/2020,7.28
3/17/2020,9.97
3/18/2020,12.66
3/19/2020,11.19
3/20/2020,9.38
3/23/2020,7.64
3/24/2020,8.16
3/25/2020,8.58
3/26/2020,8.11
3/27/2020,7.49
3/30/2020,6.7
3/31/2020,6.98
4/1/2020,6.35
4/2/2020,6.27
4/3/2020,5.87
4/6/2020,6.76
4/7/2020,7.36
4/8/2020,7.64
4/9/2020,7.29
4/13/2020,7.49
4/14/2020,7.52
4/15/2020,6.38
4/16/2020,6.09
4/17/2020,6.54
4/20/2020,6.26
4/21/2020,5.71
4/22/2020,6.19
4/23/2020,6.13
4/24/2020,5.96
4/27/2020,6.56
4/28/2020,6.1
4/29/2020,6.27
4/30/2020,6.22
5/1/2020,6.42
5/4/2020,6.37
5/5/2020,6.57
5/6/2020,7.11
5/7/2020,6.31
5/8/2020,6.82
5/11/2020,7.26
5/12/2020,6.78
5/13/2020,6.49
5/14/2020,6.19
5/15/2020,6.4
5/18/2020,7.44
5/19/2020,7.11
5/20/2020,6.8
5/21/2020,6.77
5/22/2020,6.57
5/26/2020,6.98
5/27/2020,6.8
5/28/2020,7.05
5/29/2020,6.48
6/1/2020,6.62
6/2/2020,6.8
6/3/2020,7.61
6/4/2020,8.2
6/5/2020,9.04
6/8/2020,8.84
6/9/2020,8.29
6/10/2020,7.48
6/11/2020,6.53
6/12/2020,6.99
6/15/2020,7.02
6/16/2020,7.56
6/17/2020,7.33
6/18/2020,6.94
6/19/2020,6.97
6/22/2020,7.04
6/23/2020,7.09
6/24/2020,6.84
6/25/2020,6.74
6/26/2020,6.36
6/29/2020,6.36
6/30/2020,6.53
7/1/2020,6.82
7/2/2020,6.69
7/6/2020,6.84
7/7/2020,6.5
7/8/2020,6.53
7/9/2020,6.05
7/10/2020,6.33
7/13/2020,6.4
7/14/2020,6.15
7/15/2020,6.3
7/16/2020,6.12
7/17/2020,6.28
7/20/2020,6.2
7/21/2020,6.07
7/22/2020,5.95
7/23/2020,5.82
7/24/2020,5.89
7/27/2020,6.09
7/28/2020,5.81
7/29/2020,5.79
7/30/2020,5.41
7/31/2020,5.36
8/3/2020,5.63
8/4/2020,5.15
8/5/2020,5.43
8/6/2020,5.36
8/7/2020,5.62
8/10/2020,5.74
8/11/2020,6.58
8/12/2020,6.7
8/13/2020,7.16
8/14/2020,7.09
8/17/2020,6.83
8/18/2020,6.69
8/19/2020,6.75
8/20/2020,6.44
8/21/2020,6.4
8/24/2020,6.46
8/25/2020,6.82
8/26/2020,6.87
8/27/2020,7.46
8/28/2020,7.29
8/31/2020,6.93
9/1/2020,6.72
9/2/2020,6.51
9/3/2020,6.22
9/4/2020,7.21
9/8/2020,6.84
9/9/2020,7.03
9/10/2020,6.85
9/11/2020,6.69
9/14/2020,6.71
9/15/2020,6.79
9/16/2020,6.87
9/17/2020,6.84
9/18/2020,6.94
9/21/2020,6.71
9/22/2020,6.64
9/23/2020,6.76
9/24/2020,6.66
9/25/2020,6.59
9/28/2020,6.63
9/29/2020,6.45
9/30/2020,6.77
10/1/2020,6.77
10/2/2020,6.96
10/5/2020,7.62
10/6/2020,7.42
10/7/2020,7.85
10/8/2020,7.65
10/9/2020,7.75
10/12/2020,7.77
10/13/2020,7.27
10/14/2020,7.22
10/15/2020,7.31
10/16/2020,7.44
10/19/2020,7.61
10/20/2020,7.97
10/21/2020,8.16
10/22/2020,8.48
10/23/2020,8.41
10/26/2020,8.01
10/27/2020,7.78
10/28/2020,7.81
10/29/2020,8.35
10/30/2020,8.6
11/2/2020,8.49
11/3/2020,8.82
11/4/2020,7.68
11/5/2020,7.76
11/6/2020,8.2
11/9/2020,9.58
11/10/2020,9.72
11/11/2020,9.58
11/12/2020,8.85
11/13/2020,8.93
11/16/2020,9.06
11/17/2020,8.72
11/18/2020,8.82
11/19/2020,8.54
11/20/2020,8.29
11/23/2020,8.57
11/24/2020,8.82
11/25/2020,8.78
11/27/2020,8.42
11/30/2020,8.44
12/1/2020,9.34
12/2/2020,9.48
12/3/2020,9.2
12/4/2020,9.69
12/7/2020,9.28
12/8/2020,9.13
12/9/2020,9.41
12/10/2020,9.08
12/11/2020,8.93
12/14/2020,8.92
12/15/2020,9.23
12/16/2020,9.2
12/17/2020,9.3
12/18/2020,9.48
12/21/2020,9.41
12/22/2020,9.18
12/23/2020,9.55
12/24/2020,9.26
12/28/2020,9.33
12/29/2020,9.35
12/30/2020,9.26
12/31/2020,9.17
1/4/2021,9.17
1/5/2021,9.55
1/6/2021,10.42
1/7/2021,10.71
1/8/2021,11.05
1/11/2021,11.32
1/12/2021,11.38
1/13/2021,10.88
1/14/2021,11.29
1/15/2021,10.97
1/19/2021,10.92
1/20/2021,10.9
1/21/2021,11.09
1/22/2021,10.91
1/25/2021,10.4
1/26/2021,10.4
1/27/2021,10.14
1/28/2021,10.57
1/29/2021,10.93
2/1/2021,10.77
2/2/2021,11.05
2/3/2021,11.31
2/4/2021,11.39
2/5/2021,11.7
2/8/2021,11.6
2/9/2021,11.57
2/10/2021,11.33
2/11/2021,11.58
2/12/2021,12
2/16/2021,12.99
2/17/2021,13.01
2/18/2021,12.87
2/19/2021,13.45
2/22/2021,13.7
2/23/2021,13.62
2/24/2021,13.89
2/25/2021,15.18
2/26/2021,14.6
3/1/2021,14.46
3/2/2021,14.15
3/3/2021,14.7
3/4/2021,15.5
3/5/2021,15.54
3/8/2021,15.96
3/9/2021,15.46
3/10/2021,15.2
3/11/2021,15.27
3/12/2021,16.35
3/15/2021,16.07
3/16/2021,16.21
3/17/2021,16.41
3/18/2021,17.3
3/19/2021,17.32
3/22/2021,16.84
3/23/2021,16.38
3/24/2021,16.14
3/25/2021,16.14
3/26/2021,16.6
3/29/2021,17.21
3/30/2021,17.26
3/31/2021,17.46
4/1/2021,16.79
4/5/2021,17.2
4/6/2021,16.56
4/7/2021,16.53
4/8/2021,16.32
4/9/2021,16.66
4/12/2021,16.75
4/13/2021,16.23
4/14/2021,16.38
4/15/2021,15.3
4/16/2021,15.73
4/19/2021,16.01
4/20/2021,15.62
4/21/2021,15.64
4/22/2021,15.54
4/23/2021,15.67
4/26/2021,15.7
4/27/2021,16.22
4/28/2021,16.2
4/29/2021,16.4
4/30/2021,16.31
5/3/2021,16.07
5/4/2021,15.92
5/5/2021,15.84
5/6/2021,15.61
5/7/2021,15.77
5/10/2021,16.02
5/11/2021,16.24
5/12/2021,16.95
5/13/2021,16.68
5/14/2021,16.35
5/17/2021,16.4
5/18/2021,16.42
5/19/2021,16.83
5/20/2021,16.34
5/21/2021,16.32
5/24/2021,16.08
5/25/2021,15.64
5/26/2021,15.74
5/27/2021,16.1
5/28/2021,15.81
6/1/2021,16.15
6/2/2021,15.91
6/3/2021,16.25
6/4/2021,15.6
6/7/2021,15.69
6/8/2021,15.28
6/9/2021,14.89
6/10/2021,14.59
6/11/2021,14.62
6/14/2021,15.01
6/15/2021,14.99
6/16/2021,15.69
6/17/2021,15.11
6/18/2021,14.5
6/21/2021,14.84
6/22/2021,14.72
6/23/2021,14.87
6/24/2021,14.87
6/25/2021,15.36
6/28/2021,14.78
6/29/2021,14.8
